Order_ID,Order_Date,Customer_ID,Product,Category,Quantity,Sales,Profit,Region,Payment_Mode
ORD00872,2024-06-14,C298,Smartphone,Electronics,4,150499.97,24552.3,Mumbai,UPI
ORD00873,2024-06-14,C049,Keyboard,Accessories,1,2887.53,586.94,Pune,Debit Card
ORD00874,2024-06-15,C118,Printer,Office,4,61336.1,13157.72,Amravati,Net Banking
ORD00875,2024-06-15,C144,Headphones,Accessories,2,9167.92,830.85,Pune,Net Banking
ORD00876,2024-06-16,C148,Monitor,Electronics,4,80730.38,14956.49,Nagpur,Debit Card
ORD00877,2024-06-17,C212,Smartphone,Electronics,2,78426.11,6632.3,Mumbai,Cash
ORD00878,2024-06-17,C002,Keyboard,Accessories,1,4058.99,597.82,Amravati,UPI
ORD00879,2024-06-18,C098,Keyboard,Accessories,2,7758.86,953.33,Amravati,Credit Card
ORD00880,2024-06-19,C066,Mouse,Accessories,4,6604.06,1009.69,Pune,UPI
ORD00881,2024-06-19,C130,Monitor,Electronics,3,55635.94,5759.58,Amravati,Cash
ORD00882,2024-06-20,C268,Tablet,Electronics,2,51966.72,9460.16,Pune,Cash
ORD00883,2024-06-20,C192,Headphones,Accessories,4,19548.58,3277.61,Amravati,Credit Card
ORD00884,2024-06-21,C222,Keyboard,Accessories,4,13341.99,2917.58,Nashik,Debit Card
ORD00885,2024-06-22,C053,Printer,Office,3,56964.3,6561.66,Mumbai,Net Banking
ORD00886,2024-06-22,C011,Printer,Office,3,54191.36,12143.37,Mumbai,Credit Card
ORD00887,2024-06-23,C017,Mouse,Accessories,3,4744.43,492.91,Pune,Net Banking
ORD00888,2024-06-23,C106,Printer,Office,1,16590.09,3686.49,Nashik,Debit Card
ORD00889,2024-06-24,C119,Monitor,Electronics,2,43577.18,4914.98,Pune,UPI
ORD00890,2024-06-25,C223,Smartphone,Electronics,2,74338.35,7228.26,Mumbai,UPI
ORD00891,2024-06-25,C214,Keyboard,Accessories,3,9234.22,1334.86,Nagpur,Cash
ORD00892,2024-06-26,C012,Smartphone,Electronics,1,41820.43,4227.97,Nagpur,Credit Card
ORD00893,2024-06-26,C140,Smartphone,Electronics,2,85107.85,15827.89,Nagpur,Credit Card
ORD00894,2024-06-27,C228,Printer,Office,2,29837.58,4083.43,Pune,Net Banking
ORD00895,2024-06-28,C149,Keyboard,Accessories,4,15665.02,2418.86,Amravati,Credit Card
ORD00896,2024-06-28,C135,Headphones,Accessories,3,13375.38,3101.47,Nagpur,UPI
ORD00897,2024-06-29,C145,Smartphone,Electronics,2,82505.19,11032.55,Mumbai,Credit Card
ORD00898,2024-06-29,C120,Headphones,Accessories,4,19240.07,2600.94,Nashik,Net Banking
ORD00899,2024-06-30,C220,Laptop,Electronics,2,131219.53,27964.2,Nagpur,Cash
ORD00900,2024-07-01,C283,Printer,Office,4,48408.84,5846.31,Pune,UPI
ORD00901,2024-07-01,C226,Keyboard,Accessories,2,6452.45,646.96,Nagpur,Cash
ORD00902,2024-07-02,C287,Printer,Office,2,29035.32,4212.74,Nagpur,Net Banking
ORD00903,2024-07-03,C246,Smartphone,Electronics,2,75367.02,13930.93,Pune,Net Banking
ORD00904,2024-07-03,C177,Headphones,Accessories,4,16706.21,1993.57,Mumbai,Credit Card
ORD00905,2024-07-04,C042,Smartphone,Electronics,2,78517.7,15636.58,Mumbai,Credit Card
ORD00906,2024-07-04,C279,Mouse,Accessories,2,3322.44,538.05,Mumbai,UPI
ORD00907,2024-07-05,C112,Keyboard,Accessories,4,11833.12,1292.47,Nashik,Credit Card
ORD00908,2024-07-06,C285,Headphones,Accessories,2,8824.69,1080.64,Mumbai,Credit Card
ORD00909,2024-07-06,C108,Printer,Office,3,47102.03,11024.69,Amravati,Credit Card
ORD00910,2024-07-07,C258,Mouse,Accessories,1,1486.99,271.44,Nashik,Credit Card
ORD00911,2024-07-07,C032,Smartphone,Electronics,4,150484.42,31127.78,Nashik,Net Banking
ORD00912,2024-07-08,C169,Mouse,Accessories,3,4583.54,1067.38,Nashik,Credit Card
ORD00913,2024-07-09,C255,Monitor,Electronics,2,44797.98,6648.17,Amravati,Net Banking
ORD00914,2024-07-09,C108,Headphones,Accessories,1,4388.79,507.06,Pune,Net Banking
ORD00915,2024-07-10,C219,Mouse,Accessories,3,4486.95,471.82,Nashik,Debit Card
ORD00916,2024-07-10,C068,Printer,Office,2,25867.86,5451.4,Nashik,Credit Card
ORD00917,2024-07-11,C220,Laptop,Electronics,4,312211.41,71961.8,Nagpur,Cash
ORD00918,2024-07-12,C284,Mouse,Accessories,2,3028.17,568.92,Mumbai,Net Banking
ORD00919,2024-07-12,C058,Smartphone,Electronics,2,75679.99,12334.32,Mumbai,Credit Card
ORD00920,2024-07-13,C071,Headphones,Accessories,4,16088.14,3006.0,Nagpur,Net Banking
ORD00921,2024-07-13,C261,Printer,Office,3,48498.49,9969.0,Nashik,Debit Card
ORD00922,2024-07-14,C004,Headphones,Accessories,3,12868.73,1474.67,Pune,Cash
ORD00923,2024-07-15,C061,Laptop,Electronics,3,232888.27,35834.58,Nashik,Credit Card
ORD00924,2024-07-15,C121,Tablet,Electronics,3,81593.95,14053.53,Pune,UPI
ORD00925,2024-07-16,C028,Headphones,Accessories,4,16419.62,1990.59,Pune,Cash
ORD00926,2024-07-17,C001,Keyboard,Accessories,1,3211.08,414.78,Pune,UPI
ORD00927,2024-07-17,C090,Printer,Office,3,46818.04,10783.99,Nagpur,Cash
ORD00928,2024-07-18,C199,Laptop,Electronics,3,201803.24,30235.04,Pune,UPI
ORD00929,2024-07-18,C168,Printer,Office,4,60473.77,8623.71,Mumbai,Debit Card
ORD00930,2024-07-19,C080,Smartphone,Electronics,3,116951.72,27447.18,Nagpur,Net Banking
ORD00931,2024-07-20,C195,Monitor,Electronics,3,50983.53,7424.66,Nagpur,Credit Card
ORD00932,2024-07-20,C076,Laptop,Electronics,2,112040.82,18116.46,Nashik,Cash
ORD00933,2024-07-21,C207,Monitor,Electronics,4,80687.33,14104.72,Amravati,Net Banking
ORD00934,2024-07-21,C037,Mouse,Accessories,3,4469.43,739.55,Nashik,Debit Card
ORD00935,2024-07-22,C019,Headphones,Accessories,1,4411.63,576.32,Nashik,Cash
ORD00936,2024-07-23,C068,Monitor,Electronics,1,18991.54,2055.86,Mumbai,Credit Card
ORD00937,2024-07-23,C231,Smartphone,Electronics,1,38702.38,5262.33,Nashik,Credit Card
ORD00938,2024-07-24,C128,Smartphone,Electronics,2,76269.43,15303.01,Mumbai,Net Banking
ORD00939,2024-07-24,C213,Printer,Office,1,14305.83,1592.69,Nagpur,UPI
ORD00940,2024-07-25,C062,Laptop,Electronics,1,76707.41,6390.2,Amravati,Net Banking
ORD00941,2024-07-26,C141,Printer,Office,2,26561.22,4662.26,Nagpur,Net Banking
ORD00942,2024-07-26,C108,Tablet,Electronics,1,27622.71,6843.17,Pune,UPI
ORD00943,2024-07-27,C238,Laptop,Electronics,3,232287.23,55185.47,Amravati,Cash
ORD00944,2024-07-27,C005,Headphones,Accessories,2,7926.95,1834.1,Nashik,Credit Card
ORD00945,2024-07-28,C227,Monitor,Electronics,2,40986.22,8996.5,Nagpur,Debit Card
ORD00946,2024-07-29,C055,Laptop,Electronics,3,241781.35,34047.24,Amravati,Cash
ORD00947,2024-07-29,C198,Keyboard,Accessories,1,3218.0,647.43,Mumbai,Net Banking
ORD00948,2024-07-30,C275,Mouse,Accessories,1,1691.01,396.76,Mumbai,Credit Card
ORD00949,2024-07-31,C063,Smartphone,Electronics,3,113688.99,14074.41,Amravati,Debit Card
ORD00950,2024-07-31,C246,Laptop,Electronics,1,71466.62,17811.03,Mumbai,UPI
ORD00951,2024-08-01,C057,Monitor,Electronics,4,71122.98,9261.76,Mumbai,Cash
ORD00952,2024-08-01,C203,Smartphone,Electronics,1,36222.91,8143.41,Mumbai,UPI
ORD00953,2024-08-02,C283,Laptop,Electronics,3,203136.36,33996.36,Mumbai,Net Banking
ORD00954,2024-08-03,C109,Keyboard,Accessories,4,12200.71,1470.3,Nagpur,Credit Card
ORD00955,2024-08-03,C027,Monitor,Electronics,3,42766.07,10451.37,Amravati,Credit Card
ORD00956,2024-08-04,C082,Tablet,Electronics,3,85600.02,19544.92,Amravati,Credit Card
ORD00957,2024-08-04,C201,Monitor,Electronics,4,73778.93,10850.04,Mumbai,Debit Card
ORD00958,2024-08-05,C158,Smartphone,Electronics,1,34532.78,5779.84,Amravati,Cash
ORD00959,2024-08-06,C166,Printer,Office,1,14226.64,1427.22,Amravati,UPI
ORD00960,2024-08-06,C140,Laptop,Electronics,3,192096.91,25675.22,Pune,Net Banking
ORD00961,2024-08-07,C108,Keyboard,Accessories,2,6956.02,1174.35,Pune,UPI
ORD00962,2024-08-07,C252,Keyboard,Accessories,3,9361.08,1833.07,Mumbai,Credit Card
ORD00963,2024-08-08,C044,Headphones,Accessories,2,9734.9,1127.93,Pune,Net Banking
ORD00964,2024-08-09,C214,Smartphone,Electronics,4,156165.87,18269.84,Pune,Debit Card
ORD00965,2024-08-09,C004,Tablet,Electronics,1,26077.34,4835.78,Pune,UPI
ORD00966,2024-08-10,C219,Keyboard,Accessories,2,5653.32,1182.99,Nashik,Debit Card
ORD00967,2024-08-10,C176,Mouse,Accessories,4,5279.28,694.53,Mumbai,Cash
ORD00968,2024-08-11,C141,Laptop,Electronics,4,227348.27,21723.78,Mumbai,UPI
ORD00969,2024-08-12,C077,Keyboard,Accessories,4,13073.01,3252.57,Amravati,Credit Card
ORD00970,2024-08-12,C022,Keyboard,Accessories,4,11165.71,2209.41,Mumbai,Debit Card
ORD00971,2024-08-13,C039,Tablet,Electronics,4,124330.74,24592.18,Nashik,UPI
ORD00972,2024-08-14,C013,Laptop,Electronics,1,66226.76,11704.07,Pune,UPI
ORD00973,2024-08-14,C005,Laptop,Electronics,4,313515.47,25191.91,Pune,Debit Card
ORD00974,2024-08-15,C116,Headphones,Accessories,3,11187.8,1226.26,Pune,Debit Card
ORD00975,2024-08-15,C297,Printer,Office,3,44656.91,5927.76,Amravati,UPI
ORD00976,2024-08-16,C199,Smartphone,Electronics,2,65273.58,10172.82,Nagpur,Net Banking
ORD00977,2024-08-17,C130,Tablet,Electronics,2,52175.48,11055.94,Amravati,UPI
ORD00978,2024-08-17,C072,Monitor,Electronics,4,76677.58,6639.41,Nashik,UPI
ORD00979,2024-08-18,C166,Keyboard,Accessories,1,3545.0,304.32,Nashik,Net Banking
ORD00980,2024-08-18,C138,Headphones,Accessories,3,10482.66,1360.14,Pune,Debit Card
ORD00981,2024-08-19,C163,Printer,Office,4,57475.54,5617.27,Pune,Cash
ORD00982,2024-08-20,C092,Smartphone,Electronics,2,77488.02,14984.56,Nashik,Net Banking
ORD00983,2024-08-20,C128,Keyboard,Accessories,4,11103.61,2061.48,Pune,Net Banking
ORD00984,2024-08-21,C226,Tablet,Electronics,2,59637.02,8691.4,Nashik,Credit Card
ORD00985,2024-08-21,C179,Printer,Office,3,47529.91,10736.78,Amravati,Debit Card
ORD00986,2024-08-22,C011,Printer,Office,4,60531.39,11046.48,Nagpur,Credit Card
ORD00987,2024-08-23,C066,Tablet,Electronics,3,79412.06,11048.04,Mumbai,Cash
ORD00988,2024-08-23,C193,Tablet,Electronics,3,73302.07,13918.06,Mumbai,Debit Card
ORD00989,2024-08-24,C210,Monitor,Electronics,4,71762.8,10160.89,Amravati,Net Banking
ORD00990,2024-08-24,C258,Printer,Office,2,29841.53,2666.86,Pune,Cash
ORD00991,2024-08-25,C177,Headphones,Accessories,1,4614.56,634.5,Mumbai,Credit Card
ORD00992,2024-08-26,C230,Mouse,Accessories,2,2964.74,648.9,Amravati,Credit Card
ORD00993,2024-08-26,C259,Printer,Office,1,15440.68,1339.72,Amravati,Net Banking
ORD00994,2024-08-27,C149,Printer,Office,4,56036.7,8858.37,Pune,Debit Card
ORD00995,2024-08-28,C264,Headphones,Accessories,2,8439.47,1878.65,Nagpur,Net Banking
ORD00996,2024-08-28,C200,Monitor,Electronics,4,66065.47,9035.34,Mumbai,Net Banking
ORD00997,2024-08-29,C271,Printer,Office,4,50828.28,8788.26,Pune,Credit Card
ORD00998,2024-08-29,C084,Mouse,Accessories,2,2825.01,315.61,Nashik,Net Banking
ORD00999,2024-08-30,C166,Headphones,Accessories,3,14375.62,1192.81,Nashik,UPI
ORD01000,2024-08-31,C091,Laptop,Electronics,1,70614.8,9059.17,Nashik,Credit Card
ORD01001,2024-08-31,C221,Mouse,Accessories,3,4771.4,962.18,Nashik,Credit Card
ORD01002,2024-09-01,C283,Monitor,Electronics,2,35491.59,4966.05,Pune,Credit Card
ORD01003,2024-09-01,C067,Laptop,Electronics,1,61580.76,6032.49,Nashik,Credit Card
ORD01004,2024-09-02,C082,Headphones,Accessories,1,4476.51,952.82,Pune,Cash
ORD01005,2024-09-03,C209,Headphones,Accessories,1,4540.38,594.74,Mumbai,UPI
ORD01006,2024-09-03,C105,Mouse,Accessories,4,5920.16,1433.68,Mumbai,Debit Card
ORD01007,2024-09-04,C024,Printer,Office,2,28439.61,4613.12,Pune,Debit Card
ORD01008,2024-09-04,C016,Printer,Office,4,59887.02,7053.98,Mumbai,UPI
ORD01009,2024-09-05,C193,Tablet,Electronics,2,55079.01,7690.8,Pune,Debit Card
ORD01010,2024-09-06,C075,Keyboard,Accessories,3,9944.5,2364.43,Pune,Credit Card
ORD01011,2024-09-06,C259,Monitor,Electronics,1,19820.47,2435.83,Amravati,UPI
ORD01012,2024-09-07,C079,Smartphone,Electronics,1,31275.39,3052.19,Pune,UPI
ORD01013,2024-09-07,C288,Monitor,Electronics,3,56730.72,11134.87,Amravati,Net Banking
ORD01014,2024-09-08,C112,Laptop,Electronics,4,239410.0,26816.66,Amravati,UPI
ORD01015,2024-09-09,C022,Monitor,Electronics,1,22114.04,2172.21,Mumbai,Net Banking
ORD01016,2024-09-09,C164,Keyboard,Accessories,1,3754.92,362.7,Amravati,Cash
ORD01017,2024-09-10,C300,Keyboard,Accessories,1,2779.13,325.47,Nashik,Credit Card
ORD01018,2024-09-11,C159,Mouse,Accessories,1,1410.64,326.52,Mumbai,UPI
ORD01019,2024-09-11,C059,Monitor,Electronics,2,34024.86,2761.56,Nagpur,Debit Card
ORD01020,2024-09-12,C002,Smartphone,Electronics,3,106793.85,10936.46,Mumbai,UPI
ORD01021,2024-09-12,C270,Tablet,Electronics,3,80344.79,15041.19,Amravati,Debit Card
ORD01022,2024-09-13,C032,Mouse,Accessories,1,1578.44,152.66,Pune,Debit Card
ORD01023,2024-09-14,C100,Laptop,Electronics,1,70205.38,8634.02,Pune,UPI
ORD01024,2024-09-14,C114,Headphones,Accessories,1,4543.23,366.32,Nagpur,Credit Card
ORD01025,2024-09-15,C172,Mouse,Accessories,3,4983.57,522.46,Mumbai,Debit Card
ORD01026,2024-09-15,C102,Tablet,Electronics,2,48366.45,8770.16,Nashik,Credit Card
ORD01027,2024-09-16,C196,Smartphone,Electronics,2,79186.65,19787.92,Nagpur,Cash
ORD01028,2024-09-17,C098,Keyboard,Accessories,1,2962.07,279.25,Amravati,Net Banking
ORD01029,2024-09-17,C204,Headphones,Accessories,1,4170.34,404.63,Nashik,Debit Card
ORD01030,2024-09-18,C062,Smartphone,Electronics,1,34734.13,4317.89,Mumbai,Cash
ORD01031,2024-09-18,C297,Laptop,Electronics,3,195732.51,17990.1,Amravati,Cash
ORD01032,2024-09-19,C110,Monitor,Electronics,2,39768.06,4829.05,Nashik,Credit Card
ORD01033,2024-09-20,C162,Smartphone,Electronics,4,151186.16,21368.21,Nashik,Debit Card
ORD01034,2024-09-20,C126,Mouse,Accessories,3,4490.77,721.54,Nashik,Debit Card
ORD01035,2024-09-21,C146,Keyboard,Accessories,2,5733.53,1345.87,Nashik,Cash
ORD01036,2024-09-21,C278,Printer,Office,4,63723.37,5278.47,Nashik,Debit Card
ORD01037,2024-09-22,C098,Headphones,Accessories,2,7996.45,1485.23,Nagpur,UPI
ORD01038,2024-09-23,C275,Tablet,Electronics,4,105303.26,21266.35,Nashik,Debit Card
ORD01039,2024-09-23,C170,Monitor,Electronics,4,75056.5,11815.18,Nashik,Cash
ORD01040,2024-09-24,C097,Laptop,Electronics,1,66817.79,10373.99,Pune,Cash
ORD01041,2024-09-25,C133,Printer,Office,1,14067.36,2508.17,Nashik,Cash
ORD01042,2024-09-25,C235,Laptop,Electronics,3,203969.52,31854.85,Pune,Credit Card
ORD01043,2024-09-26,C176,Mouse,Accessories,2,3054.26,507.79,Nagpur,UPI
ORD01044,2024-09-26,C046,Headphones,Accessories,2,9098.37,2145.84,Pune,Credit Card
ORD01045,2024-09-27,C247,Printer,Office,2,29380.41,3310.99,Nashik,Credit Card
ORD01046,2024-09-28,C262,Headphones,Accessories,2,10578.41,1449.45,Pune,Cash
ORD01047,2024-09-28,C089,Tablet,Electronics,2,50197.44,7222.89,Nashik,Net Banking
ORD01048,2024-09-29,C251,Laptop,Electronics,2,138708.26,29441.86,Nagpur,Cash
ORD01049,2024-09-29,C230,Smartphone,Electronics,1,38059.3,5755.21,Mumbai,Credit Card
ORD01050,2024-09-30,C192,Printer,Office,3,46414.55,8971.43,Nagpur,Debit Card
ORD01051,2024-10-01,C129,Tablet,Electronics,2,50352.26,10170.42,Mumbai,Cash
ORD01052,2024-10-01,C297,Monitor,Electronics,1,20209.22,4682.88,Pune,Net Banking
ORD01053,2024-10-02,C143,Mouse,Accessories,4,6549.9,760.14,Amravati,Credit Card
ORD01054,2024-10-02,C192,Laptop,Electronics,3,229127.54,32590.93,Mumbai,Credit Card
ORD01055,2024-10-03,C256,Printer,Office,3,46933.61,8941.76,Nagpur,UPI
ORD01056,2024-10-04,C294,Mouse,Accessories,3,4566.59,856.8,Nashik,UPI
ORD01057,2024-10-04,C044,Laptop,Electronics,1,69666.81,11734.64,Amravati,Cash
ORD01058,2024-10-05,C168,Mouse,Accessories,1,1538.99,360.61,Pune,Cash
ORD01059,2024-10-05,C215,Tablet,Electronics,4,107288.61,18469.15,Nashik,UPI
ORD01060,2024-10-06,C216,Mouse,Accessories,3,4816.41,535.06,Nagpur,Net Banking
ORD01061,2024-10-07,C105,Tablet,Electronics,4,114379.19,14162.7,Mumbai,Debit Card
ORD01062,2024-10-07,C058,Smartphone,Electronics,3,144521.24,26287.11,Nashik,Cash
ORD01063,2024-10-08,C025,Mouse,Accessories,1,1522.16,140.46,Pune,UPI
ORD01064,2024-10-09,C225,Printer,Office,2,22876.22,3717.37,Nagpur,Debit Card
ORD01065,2024-10-09,C291,Mouse,Accessories,1,1593.26,150.16,Amravati,Net Banking
ORD01066,2024-10-10,C185,Smartphone,Electronics,2,68635.75,8597.27,Mumbai,Cash
ORD01067,2024-10-10,C200,Mouse,Accessories,4,4613.82,960.09,Pune,Cash
ORD01068,2024-10-11,C205,Keyboard,Accessories,4,12916.81,1229.82,Nashik,Credit Card
ORD01069,2024-10-12,C178,Monitor,Electronics,1,20080.5,2046.47,Nashik,Cash
ORD01070,2024-10-12,C292,Tablet,Electronics,4,109238.88,23389.72,Nagpur,Net Banking
ORD01071,2024-10-13,C263,Headphones,Accessories,4,18877.37,1917.12,Amravati,Credit Card
ORD01072,2024-10-13,C227,Mouse,Accessories,4,6332.63,817.88,Pune,Credit Card
ORD01073,2024-10-14,C277,Mouse,Accessories,3,4703.0,439.35,Nagpur,UPI
ORD01074,2024-10-15,C093,Tablet,Electronics,1,30666.9,4323.53,Amravati,Debit Card
ORD01075,2024-10-15,C289,Mouse,Accessories,3,5011.35,689.38,Pune,UPI
ORD01076,2024-10-16,C017,Laptop,Electronics,4,269187.39,44046.53,Mumbai,Debit Card
ORD01077,2024-10-16,C202,Headphones,Accessories,3,14141.94,2471.52,Nashik,Debit Card
ORD01078,2024-10-17,C253,Tablet,Electronics,4,134411.66,14611.36,Nagpur,Debit Card
ORD01079,2024-10-18,C178,Smartphone,Electronics,4,128652.52,20075.13,Mumbai,Cash
ORD01080,2024-10-18,C134,Printer,Office,1,16304.19,1815.54,Mumbai,Cash
ORD01081,2024-10-19,C103,Laptop,Electronics,2,143683.47,17297.36,Nagpur,UPI
ORD01082,2024-10-19,C237,Mouse,Accessories,2,2937.79,693.03,Pune,UPI
ORD01083,2024-10-20,C285,Headphones,Accessories,2,8741.71,1773.31,Pune,UPI
ORD01084,2024-10-21,C024,Headphones,Accessories,4,19226.95,2304.21,Nashik,Debit Card
ORD01085,2024-10-21,C282,Laptop,Electronics,3,213394.57,26857.03,Nagpur,Cash
ORD01086,2024-10-22,C182,Tablet,Electronics,4,120296.58,10401.85,Pune,Debit Card
ORD01087,2024-10-23,C100,Headphones,Accessories,1,4405.1,979.33,Mumbai,Cash
ORD01088,2024-10-23,C165,Monitor,Electronics,3,53832.54,10410.36,Nashik,Credit Card
ORD01089,2024-10-24,C214,Tablet,Electronics,2,61013.49,11502.23,Pune,Debit Card
ORD01090,2024-10-24,C194,Smartphone,Electronics,3,101761.83,16209.0,Mumbai,Net Banking
ORD01091,2024-10-25,C202,Tablet,Electronics,1,27520.33,2330.15,Mumbai,UPI
ORD01092,2024-10-26,C181,Tablet,Electronics,3,86450.02,15436.62,Amravati,Debit Card
ORD01093,2024-10-26,C086,Monitor,Electronics,1,20657.54,2130.4,Nashik,Cash
ORD01094,2024-10-27,C151,Keyboard,Accessories,4,13855.95,1145.82,Nashik,Net Banking
ORD01095,2024-10-27,C101,Keyboard,Accessories,4,10229.83,2534.1,Nashik,Credit Card
ORD01096,2024-10-28,C241,Smartphone,Electronics,1,37707.04,5965.14,Nagpur,Debit Card
ORD01097,2024-10-29,C135,Monitor,Electronics,2,39238.39,5351.4,Amravati,Cash
ORD01098,2024-10-29,C262,Headphones,Accessories,1,4867.89,402.42,Mumbai,Credit Card
ORD01099,2024-10-30,C203,Printer,Office,1,15449.08,3861.87,Nagpur,Credit Card
ORD01100,2024-10-30,C156,Keyboard,Accessories,4,12870.61,1487.61,Amravati,Net Banking
ORD01101,2024-10-31,C284,Smartphone,Electronics,3,109690.35,26450.25,Mumbai,Credit Card
ORD01102,2024-11-01,C136,Headphones,Accessories,2,9670.68,2070.69,Pune,Net Banking
ORD01103,2024-11-01,C063,Mouse,Accessories,4,6345.39,1068.77,Pune,UPI
ORD01104,2024-11-02,C092,Mouse,Accessories,2,3118.91,441.24,Amravati,Net Banking
ORD01105,2024-11-02,C223,Smartphone,Electronics,2,89970.73,21136.65,Pune,Credit Card
ORD01106,2024-11-03,C263,Keyboard,Accessories,3,8652.54,1639.8,Nashik,Credit Card
ORD01107,2024-11-04,C173,Smartphone,Electronics,3,130473.7,23895.18,Pune,UPI
ORD01108,2024-11-04,C039,Keyboard,Accessories,2,7220.56,683.38,Mumbai,Credit Card
ORD01109,2024-11-05,C206,Monitor,Electronics,4,95364.35,18385.61,Nagpur,Credit Card
ORD01110,2024-11-06,C105,Tablet,Electronics,2,63980.8,10770.94,Pune,Debit Card
ORD01111,2024-11-06,C258,Printer,Office,2,34457.17,8267.98,Nagpur,Credit Card
ORD01112,2024-11-07,C236,Mouse,Accessories,1,1591.84,353.45,Nashik,Cash
ORD01113,2024-11-07,C155,Laptop,Electronics,3,226576.77,49089.26,Nagpur,Debit Card
ORD01114,2024-11-08,C288,Keyboard,Accessories,1,3716.07,578.05,Nashik,UPI
ORD01115,2024-11-09,C242,Headphones,Accessories,4,18945.68,1975.53,Nashik,Cash
ORD01116,2024-11-09,C190,Smartphone,Electronics,1,42418.37,5512.06,Pune,Debit Card
ORD01117,2024-11-10,C136,Printer,Office,4,65510.19,7062.97,Nashik,Debit Card
ORD01118,2024-11-10,C079,Keyboard,Accessories,4,13411.02,1900.17,Amravati,UPI
ORD01119,2024-11-11,C289,Laptop,Electronics,3,256118.49,34267.96,Amravati,UPI
ORD01120,2024-11-12,C197,Mouse,Accessories,1,1616.61,287.95,Pune,Debit Card
ORD01121,2024-11-12,C010,Laptop,Electronics,1,62288.71,5845.83,Nagpur,UPI
ORD01122,2024-11-13,C177,Laptop,Electronics,3,236925.55,46447.33,Nagpur,UPI
ORD01123,2024-11-13,C056,Tablet,Electronics,2,63332.72,7684.23,Amravati,Net Banking
ORD01124,2024-11-14,C180,Headphones,Accessories,4,23820.89,2907.79,Mumbai,Cash
ORD01125,2024-11-15,C058,Keyboard,Accessories,4,13364.46,2654.68,Nashik,Debit Card
ORD01126,2024-11-15,C055,Monitor,Electronics,4,88516.79,7233.54,Pune,Credit Card
ORD01127,2024-11-16,C292,Printer,Office,1,17233.12,3352.08,Nagpur,Cash
ORD01128,2024-11-16,C093,Laptop,Electronics,2,149261.27,23861.91,Pune,Cash
ORD01129,2024-11-17,C170,Keyboard,Accessories,3,10281.15,927.55,Amravati,Net Banking
ORD01130,2024-11-18,C270,Laptop,Electronics,3,266680.33,63746.98,Mumbai,UPI
ORD01131,2024-11-18,C141,Mouse,Accessories,3,5200.91,1271.82,Amravati,Debit Card
ORD01132,2024-11-19,C067,Laptop,Electronics,3,234970.58,28650.34,Nashik,Net Banking
ORD01133,2024-11-20,C289,Monitor,Electronics,2,47148.33,9601.08,Nagpur,Credit Card
ORD01134,2024-11-20,C155,Keyboard,Accessories,4,12645.94,2218.66,Amravati,Credit Card
ORD01135,2024-11-21,C016,Mouse,Accessories,1,1824.51,326.81,Nagpur,Debit Card
ORD01136,2024-11-21,C038,Printer,Office,4,66822.13,5613.77,Nashik,Net Banking
ORD01137,2024-11-22,C079,Laptop,Electronics,4,297437.09,67106.94,Nagpur,Credit Card
ORD01138,2024-11-23,C103,Printer,Office,4,63414.63,13427.28,Pune,Credit Card
ORD01139,2024-11-23,C249,Keyboard,Accessories,3,9936.53,1786.06,Nashik,Credit Card
ORD01140,2024-11-24,C244,Printer,Office,4,61099.21,13035.45,Mumbai,Credit Card
ORD01141,2024-11-24,C133,Printer,Office,1,18451.94,3239.51,Nagpur,Credit Card
ORD01142,2024-11-25,C046,Tablet,Electronics,1,30324.09,5155.72,Mumbai,Cash
ORD01143,2024-11-26,C104,Tablet,Electronics,2,64862.84,15871.84,Nagpur,Debit Card
ORD01144,2024-11-26,C113,Headphones,Accessories,4,22743.13,5071.41,Nagpur,Net Banking
ORD01145,2024-11-27,C158,Tablet,Electronics,3,89596.76,11207.56,Nagpur,Debit Card
ORD01146,2024-11-27,C045,Smartphone,Electronics,3,119933.36,26139.38,Amravati,Debit Card
ORD01147,2024-11-28,C190,Tablet,Electronics,2,65283.8,12409.04,Pune,Cash
ORD01148,2024-11-29,C204,Mouse,Accessories,1,1711.57,170.99,Nashik,Debit Card
ORD01149,2024-11-29,C272,Tablet,Electronics,2,54743.05,13410.66,Pune,Cash
ORD01150,2024-11-30,C177,Printer,Office,3,42558.86,6475.04,Nagpur,Cash
ORD01151,2024-11-30,C277,Mouse,Accessories,2,3029.82,442.58,Nashik,Cash
ORD01152,2024-12-01,C127,Printer,Office,3,55889.29,4716.64,Pune,UPI
ORD01153,2024-12-02,C012,Mouse,Accessories,2,3559.49,793.72,Mumbai,Cash
ORD01154,2024-12-02,C023,Keyboard,Accessories,4,14661.74,3453.92,Mumbai,Credit Card
ORD01155,2024-12-03,C159,Mouse,Accessories,3,5410.53,460.86,Nashik,Net Banking
ORD01156,2024-12-04,C075,Monitor,Electronics,2,42887.59,4957.85,Pune,Cash
ORD01157,2024-12-04,C081,Tablet,Electronics,1,30695.17,2803.46,Nashik,Cash
ORD01158,2024-12-05,C077,Keyboard,Accessories,3,11441.8,1070.99,Nashik,Credit Card
ORD01159,2024-12-05,C103,Laptop,Electronics,2,156581.32,18394.3,Mumbai,Debit Card
ORD01160,2024-12-06,C275,Mouse,Accessories,3,4952.6,783.45,Amravati,Credit Card
ORD01161,2024-12-07,C153,Headphones,Accessories,1,4331.36,728.68,Nagpur,UPI
